Fecha,Nodo,Partida,Rubro,Producto,Orden_Partida,Orden_Nodo,Budget,Statemens,Real,diff,cumplimiento
2025-03,Caja inicial,Caja inicial,Caja inicial,Diff,27.0,17.0,0.0,Diff,0.0,-791698636.7652445,0.0
2025-03,Capital de trabajo,Δ Capital de trabajo,Capital de trabajo,Diff,20.0,11.0,0.0,Diff,0.0,1237745873.8205087,0.0
2025-03,Costos,Costo granjas OyM,DELTA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,EVOLTI,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,LYRA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,NAOS,Diff,2.0,1.0,0.0,Diff,0.0,20254195.0,0.0
2025-03,Costos,Costo granjas OyM,NOVA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,ORBIS,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,POLARIS 1,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,POLARIS 2,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,POLARIS 3,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costo granjas OyM,VEGA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-03,Costos,Costos EPC,EPC Techos,Diff,0.0,1.0,0.0,Diff,0.0,49120000.0,0.0
2025-03,Costos,Costos EPC,Mini granjas,Diff,0.0,1.0,0.0,Diff,0.0,-750000.0,0.0
2025-03,Costos,Costos por venta de energía,Energía,Diff,1.0,1.0,0.0,Diff,0.0,-6241151.812,0.0
2025-03,Depreciación & Amortización,Depreciación & Amortización,Depreciación & Amortización,Diff,11.0,7.0,0.0,Diff,0.0,0.0,0.0
2025-03,Flujo de caja del accionista,Flujo de caja del accionista,Flujo de caja del accionista,Diff,24.0,14.0,0.0,Diff,0.0,265145674.50436574,0.0
2025-03,Flujo de caja libre,Flujo de caja libre,Flujo de caja libre,Diff,21.0,12.0,0.0,Diff,0.0,286189071.17250884,0.0
2025-03,Flujo de caja neto,Flujo de caja neto,Flujo de caja neto,Diff,26.0,16.0,0.0,Diff,0.0,265145674.50436574,0.0
2025-03,Flujo de caja operacional,Flujo de caja operacional,Flujo de caja operacional,Diff,12.0,8.0,0.0,Diff,0.0,-193613235.131096,0.0
2025-03,Gastos,Gastos administrativos,0,Diff,4.0,3.0,0.0,Diff,0.0,205700000.0,0.0
2025-03,Gastos,Gastos administrativos financiero,Gastos administrativos financiero,Diff,5.0,3.0,0.0,Diff,0.0,0.0,0.0
2025-03,Gastos,Gastos intereses,Gastos intereses,Diff,6.0,3.0,0.0,Diff,0.0,10655017.0,0.0
2025-03,Gastos,Gastos ventas,0,Diff,7.0,3.0,0.0,Diff,0.0,50450000.0,0.0
2025-03,Impuestos,Beneficio de Renta,Beneficio de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-03,Impuestos,Impuesto ICA,Impuesto ICA,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-03,Impuestos,Impuestos de Renta,Impuestos de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,DELTA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,EVOLTI,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,LYRA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,NAOS ,Diff,2.0,0.0,0.0,Diff,0.0,19391666.666666664,0.0
2025-03,Ingresos,Ingreso granjas OyM,ORBIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,POLARIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,POLARIS 2,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,POLARIS 3,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso granjas OyM,VEGA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-03,Ingresos,Ingreso por venta de energía,Energía,Diff,1.0,0.0,0.0,Diff,0.0,10688545.742237322,0.0
2025-03,Ingresos,Ventas EPC,EPC Techos,Diff,0.0,0.0,0.0,Diff,0.0,81223000.0,0.0
2025-03,Ingresos,Ventas EPC,Mini granjas,Diff,0.0,0.0,0.0,Diff,0.0,-12569848.05,0.0
2025-03,Inversiones,CAPEX PPAs,Inversiones Evolti,Diff,15.0,9.0,0.0,Diff,0.0,-96135904.07,0.0
2025-03,Inversiones,Inversión Evolti,Inversiones Evolti,Diff,14.0,9.0,0.0,Diff,0.0,-580820898.578,0.0
2025-03,Inversiones,Δ Inversión granjas,Inversiones Evolti,Diff,13.0,9.0,0.0,Diff,0.0,-274600000.0,0.0
2025-03,KT,Devolución inventario / impuestos,Devolución inventario / impuestos,Diff,19.0,10.0,0.0,Diff,0.0,-32103000.0,0.0
2025-03,KT,EPC,Techos,Diff,16.0,10.0,0.0,Diff,0.0,14569634.680366702,0.0
2025-03,KT,Estructuración,Minigranjas,Diff,18.0,10.0,0.0,Diff,0.0,0.0,0.0
2025-03,KT,Minigranjas,Minigranjas,Diff,17.0,10.0,0.0,Diff,0.0,1255279239.140142,0.0
2025-03,NOPLAT,NOPLAT,NOPLAT,Diff,10.0,6.0,0.0,Diff,0.0,-193613235.131096,0.0
2025-03,Resultado_Ejercicio,- Dividendos,- Dividendos,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-03,Resultado_Ejercicio,Δ Capital y superhavit de capital,Δ Capital y superhavit de capital,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-03,Utilidad bruta,Utilidad bruta,Utilidad bruta,Diff,3.0,2.0,0.0,Diff,0.0,25550321.17090398,0.0
2025-03,Utilidad operativa,Utilidad operativa,Utilidad operativa,Diff,8.0,4.0,0.0,Diff,0.0,-193613235.131096,0.0
2025-04,Accionistas,Δ Deuda Actual,Δ Deuda Actual,Diff,22.0,13.0,0.0,Diff,0.0,2048510059.0,0.0
2025-04,Accionistas,Δ Deuda Para PPAs,Deuda Para PPAs,Diff,23.0,13.0,0.0,Diff,0.0,0.0,0.0
2025-04,Caja final,Caja final,Caja final,Diff,28.0,18.0,0.0,Diff,0.0,157686672.5591212,0.0
2025-04,Caja inicial,Caja inicial,Caja inicial,Diff,27.0,17.0,0.0,Diff,0.0,-526552962.26087874,0.0
2025-04,Capital de trabajo,Δ Capital de trabajo,Capital de trabajo,Diff,20.0,11.0,0.0,Diff,0.0,-323302589.18,0.0
2025-04,Costos,Costo granjas OyM,DELTA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,EVOLTI,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,LYRA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,NAOS,Diff,2.0,1.0,0.0,Diff,0.0,20254195.0,0.0
2025-04,Costos,Costo granjas OyM,NOVA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,ORBIS,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,POLARIS 1,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,POLARIS 2,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,POLARIS 3,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costo granjas OyM,VEGA,Diff,2.0,1.0,0.0,Diff,0.0,1200000.0,0.0
2025-04,Costos,Costos EPC,EPC Techos,Diff,0.0,1.0,0.0,Diff,0.0,1124320989.82,0.0
2025-04,Costos,Costos EPC,Mini granjas,Diff,0.0,1.0,0.0,Diff,0.0,-21385195.0,0.0
2025-04,Costos,Costos por venta de energía,Energía,Diff,1.0,1.0,0.0,Diff,0.0,0.0033333338797092438,0.0
2025-04,Depreciación & Amortización,Depreciación & Amortización,Depreciación & Amortización,Diff,11.0,7.0,0.0,Diff,0.0,0.0,0.0
2025-04,Flujo de caja del accionista,Flujo de caja del accionista,Flujo de caja del accionista,Diff,24.0,14.0,0.0,Diff,0.0,684239634.8199999,0.0
2025-04,Flujo de caja libre,Flujo de caja libre,Flujo de caja libre,Diff,21.0,12.0,0.0,Diff,0.0,-1364270424.18,0.0
2025-04,Flujo de caja neto,Flujo de caja neto,Flujo de caja neto,Diff,26.0,16.0,0.0,Diff,0.0,684239634.8199999,0.0
2025-04,Flujo de caja operacional,Flujo de caja operacional,Flujo de caja operacional,Diff,12.0,8.0,0.0,Diff,0.0,129901538.98574775,0.0
2025-04,Gastos,Gastos administrativos,0,Diff,4.0,3.0,0.0,Diff,0.0,139700000.0,0.0
2025-04,Gastos,Gastos administrativos financiero,Gastos administrativos financiero,Diff,5.0,3.0,0.0,Diff,0.0,14784910.0,0.0
2025-04,Gastos,Gastos intereses,Gastos intereses,Diff,6.0,3.0,0.0,Diff,0.0,44416145.0,0.0
2025-04,Gastos,Gastos ventas,0,Diff,7.0,3.0,0.0,Diff,0.0,50450000.0,0.0
2025-04,Impuestos,Beneficio de Renta,Beneficio de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-04,Impuestos,Impuesto ICA,Impuesto ICA,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-04,Impuestos,Impuestos de Renta,Impuestos de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,DELTA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,EVOLTI,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,LYRA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,NAOS ,Diff,2.0,0.0,0.0,Diff,0.0,19391666.666666664,0.0
2025-04,Ingresos,Ingreso granjas OyM,ORBIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,POLARIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,POLARIS 2,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,POLARIS 3,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso granjas OyM,VEGA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-04,Ingresos,Ingreso por venta de energía,Energía,Diff,1.0,0.0,0.0,Diff,0.0,-9601269.050918803,0.0
2025-04,Ingresos,Ventas EPC,EPC Techos,Diff,0.0,0.0,0.0,Diff,0.0,1471066013.0,0.0
2025-04,Ingresos,Ventas EPC,Mini granjas,Diff,0.0,0.0,0.0,Diff,0.0,-31145343.19,0.0
2025-04,Inversiones,CAPEX PPAs,Inversiones Evolti,Diff,15.0,9.0,0.0,Diff,0.0,-166528804.0,0.0
2025-04,Inversiones,Inversión Evolti,Inversiones Evolti,Diff,14.0,9.0,0.0,Diff,0.0,-287585511.0,0.0
2025-04,Inversiones,Δ Inversión granjas,Inversiones Evolti,Diff,13.0,9.0,0.0,Diff,0.0,-586853520.0,0.0
2025-04,KT,Devolución inventario / impuestos,Devolución inventario / impuestos,Diff,19.0,10.0,0.0,Diff,0.0,-346745023.18,0.0
2025-04,KT,EPC,Techos,Diff,16.0,10.0,0.0,Diff,0.0,-45384967.0,0.0
2025-04,KT,Estructuración,Minigranjas,Diff,18.0,10.0,0.0,Diff,0.0,-82450356.0,0.0
2025-04,KT,Minigranjas,Minigranjas,Diff,17.0,10.0,0.0,Diff,0.0,151277757.0,0.0
2025-04,NOPLAT,NOPLAT,NOPLAT,Diff,10.0,6.0,0.0,Diff,0.0,129901538.98574775,0.0
2025-04,Resultado_Ejercicio,- Dividendos,- Dividendos,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-04,Resultado_Ejercicio,Δ Capital y superhavit de capital,Δ Capital y superhavit de capital,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-04,Utilidad bruta,Utilidad bruta,Utilidad bruta,Diff,3.0,2.0,0.0,Diff,0.0,315721077.6024144,0.0
2025-04,Utilidad operativa,Utilidad operativa,Utilidad operativa,Diff,8.0,4.0,0.0,Diff,0.0,129901538.98574775,0.0
2025-05,Accionistas,Δ Deuda Actual,Δ Deuda Actual,Diff,22.0,13.0,0.0,Diff,0.0,1465115106.0,0.0
2025-05,Accionistas,Δ Deuda Para PPAs,Deuda Para PPAs,Diff,23.0,13.0,0.0,Diff,0.0,0.0,0.0
2025-05,Caja final,Caja final,Caja final,Diff,28.0,18.0,0.0,Diff,0.0,715754771.7191212,0.0
2025-05,Caja inicial,Caja inicial,Caja inicial,Diff,27.0,17.0,0.0,Diff,0.0,157686672.5591212,0.0
2025-05,Capital de trabajo,Δ Capital de trabajo,Capital de trabajo,Diff,20.0,11.0,0.0,Diff,0.0,-156317364.90999997,0.0
2025-05,Costos,Costo granjas OyM,DELTA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,EVOLTI,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,LYRA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,NAOS,Diff,2.0,1.0,0.0,Diff,0.0,20816217.222222224,0.0
2025-05,Costos,Costo granjas OyM,NOVA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,ORBIS,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,POLARIS 1,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,POLARIS 2,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,POLARIS 3,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costo granjas OyM,VEGA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-05,Costos,Costos EPC,EPC Techos,Diff,0.0,1.0,0.0,Diff,0.0,64710754.49999999,0.0
2025-05,Costos,Costos EPC,Mini granjas,Diff,0.0,1.0,0.0,Diff,0.0,2715877533.333334,0.0
2025-05,Costos,Costos por venta de energía,Energía,Diff,1.0,1.0,0.0,Diff,0.0,0.0,0.0
2025-05,Depreciación & Amortización,Depreciación & Amortización,Depreciación & Amortización,Diff,11.0,7.0,0.0,Diff,0.0,0.0,0.0
2025-05,Flujo de caja del accionista,Flujo de caja del accionista,Flujo de caja del accionista,Diff,24.0,14.0,0.0,Diff,0.0,558068099.16,0.0
2025-05,Flujo de caja libre,Flujo de caja libre,Flujo de caja libre,Diff,21.0,12.0,0.0,Diff,0.0,-907047006.84,0.0
2025-05,Flujo de caja neto,Flujo de caja neto,Flujo de caja neto,Diff,26.0,16.0,0.0,Diff,0.0,558068099.16,0.0
2025-05,Flujo de caja operacional,Flujo de caja operacional,Flujo de caja operacional,Diff,12.0,8.0,0.0,Diff,0.0,503752858.4800148,0.0
2025-05,Gastos,Gastos administrativos,0,Diff,4.0,3.0,0.0,Diff,0.0,139700000.0,0.0
2025-05,Gastos,Gastos administrativos financiero,Gastos administrativos financiero,Diff,5.0,3.0,0.0,Diff,0.0,7264178.0,0.0
2025-05,Gastos,Gastos intereses,Gastos intereses,Diff,6.0,3.0,0.0,Diff,0.0,60175966.0,0.0
2025-05,Gastos,Gastos ventas,0,Diff,7.0,3.0,0.0,Diff,0.0,50450000.0,0.0
2025-05,Impuestos,Beneficio de Renta,Beneficio de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-05,Impuestos,Impuesto ICA,Impuesto ICA,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-05,Impuestos,Impuestos de Renta,Impuestos de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,DELTA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,EVOLTI,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,LYRA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,NAOS ,Diff,2.0,0.0,0.0,Diff,0.0,25837499.999999996,0.0
2025-05,Ingresos,Ingreso granjas OyM,ORBIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,POLARIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,POLARIS 2,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,POLARIS 3,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso granjas OyM,VEGA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-05,Ingresos,Ingreso por venta de energía,Energía,Diff,1.0,0.0,0.0,Diff,0.0,5353594.022237323,0.0
2025-05,Ingresos,Ventas EPC,EPC Techos,Diff,0.0,0.0,0.0,Diff,0.0,92443935.0,0.0
2025-05,Ingresos,Ventas EPC,Mini granjas,Diff,0.0,0.0,0.0,Diff,0.0,3373484330.0,0.0
2025-05,Inversiones,CAPEX PPAs,Inversiones Evolti,Diff,15.0,9.0,0.0,Diff,0.0,-228878937.93,0.0
2025-05,Inversiones,Inversión Evolti,Inversiones Evolti,Diff,14.0,9.0,0.0,Diff,0.0,0.0,0.0
2025-05,Inversiones,Δ Inversión granjas,Inversiones Evolti,Diff,13.0,9.0,0.0,Diff,0.0,-521850704.0,0.0
2025-05,KT,Devolución inventario / impuestos,Devolución inventario / impuestos,Diff,19.0,10.0,0.0,Diff,0.0,-707405180.5,0.0
2025-05,KT,EPC,Techos,Diff,16.0,10.0,0.0,Diff,0.0,42844208.0,0.0
2025-05,KT,Estructuración,Minigranjas,Diff,18.0,10.0,0.0,Diff,0.0,-81144854.0,0.0
2025-05,KT,Minigranjas,Minigranjas,Diff,17.0,10.0,0.0,Diff,0.0,589388461.59,0.0
2025-05,NOPLAT,NOPLAT,NOPLAT,Diff,10.0,6.0,0.0,Diff,0.0,503752858.4800148,0.0
2025-05,Resultado_Ejercicio,- Dividendos,- Dividendos,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-05,Resultado_Ejercicio,Δ Capital y superhavit de capital,Δ Capital y superhavit de capital,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-05,Utilidad bruta,Utilidad bruta,Utilidad bruta,Diff,3.0,2.0,0.0,Diff,0.0,679856653.9666808,0.0
2025-05,Utilidad operativa,Utilidad operativa,Utilidad operativa,Diff,8.0,4.0,0.0,Diff,0.0,503752858.4800148,0.0
2025-06,Accionistas,Δ Deuda Actual,Δ Deuda Actual,Diff,22.0,13.0,0.0,Diff,0.0,-84923104.0,0.0
2025-06,Accionistas,Δ Deuda Para PPAs,Deuda Para PPAs,Diff,23.0,13.0,0.0,Diff,0.0,0.0,0.0
2025-06,Caja final,Caja final,Caja final,Diff,28.0,18.0,0.0,Diff,0.0,-343771218.950879,0.0
2025-06,Caja inicial,Caja inicial,Caja inicial,Diff,27.0,17.0,0.0,Diff,0.0,715754771.7191212,0.0
2025-06,Capital de trabajo,Δ Capital de trabajo,Capital de trabajo,Diff,20.0,11.0,0.0,Diff,0.0,155531668.75000012,0.0
2025-06,Costos,Costo granjas OyM,DELTA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,EVOLTI,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,LYRA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,NAOS,Diff,2.0,1.0,0.0,Diff,0.0,20816217.222222224,0.0
2025-06,Costos,Costo granjas OyM,NOVA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,ORBIS,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,POLARIS 1,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,POLARIS 2,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,POLARIS 3,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costo granjas OyM,VEGA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-06,Costos,Costos EPC,EPC Techos,Diff,0.0,1.0,0.0,Diff,0.0,454763509.9,0.0
2025-06,Costos,Costos EPC,Mini granjas,Diff,0.0,1.0,0.0,Diff,0.0,-16271206.407407407,0.0
2025-06,Costos,Costos por venta de energía,Energía,Diff,1.0,1.0,0.0,Diff,0.0,3384546.88,0.0
2025-06,Depreciación & Amortización,Depreciación & Amortización,Depreciación & Amortización,Diff,11.0,7.0,0.0,Diff,0.0,0.0,0.0
2025-06,Flujo de caja del accionista,Flujo de caja del accionista,Flujo de caja del accionista,Diff,24.0,14.0,0.0,Diff,0.0,-1059525990.6700002,0.0
2025-06,Flujo de caja libre,Flujo de caja libre,Flujo de caja libre,Diff,21.0,12.0,0.0,Diff,0.0,-974602886.6700002,0.0
2025-06,Flujo de caja neto,Flujo de caja neto,Flujo de caja neto,Diff,26.0,16.0,0.0,Diff,0.0,-1059525990.6700002,0.0
2025-06,Flujo de caja operacional,Flujo de caja operacional,Flujo de caja operacional,Diff,12.0,8.0,0.0,Diff,0.0,-3984900.1705552936,0.0
2025-06,Gastos,Gastos administrativos,0,Diff,4.0,3.0,0.0,Diff,0.0,139700000.0,0.0
2025-06,Gastos,Gastos administrativos financiero,Gastos administrativos financiero,Diff,5.0,3.0,0.0,Diff,0.0,7264178.0,0.0
2025-06,Gastos,Gastos intereses,Gastos intereses,Diff,6.0,3.0,0.0,Diff,0.0,57848749.0,0.0
2025-06,Gastos,Gastos ventas,0,Diff,7.0,3.0,0.0,Diff,0.0,50450000.0,0.0
2025-06,Impuestos,Beneficio de Renta,Beneficio de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-06,Impuestos,Impuesto ICA,Impuesto ICA,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-06,Impuestos,Impuestos de Renta,Impuestos de Renta,Diff,9.0,5.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,DELTA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,EVOLTI,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,LYRA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,NAOS ,Diff,2.0,0.0,0.0,Diff,0.0,25837499.999999996,0.0
2025-06,Ingresos,Ingreso granjas OyM,ORBIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,POLARIS,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,POLARIS 2,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,POLARIS 3,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso granjas OyM,VEGA,Diff,2.0,0.0,0.0,Diff,0.0,0.0,0.0
2025-06,Ingresos,Ingreso por venta de energía,Energía,Diff,1.0,0.0,0.0,Diff,0.0,15299893.061666876,0.0
2025-06,Ingresos,Ventas EPC,EPC Techos,Diff,0.0,0.0,0.0,Diff,0.0,649662157.0,0.0
2025-06,Ingresos,Ventas EPC,Mini granjas,Diff,0.0,0.0,0.0,Diff,0.0,-18590001.0,0.0
2025-06,Inversiones,CAPEX PPAs,Inversiones Evolti,Diff,15.0,9.0,0.0,Diff,0.0,-334033851.42,0.0
2025-06,Inversiones,Inversión Evolti,Inversiones Evolti,Diff,14.0,9.0,0.0,Diff,0.0,0.0,0.0
2025-06,Inversiones,Δ Inversión granjas,Inversiones Evolti,Diff,13.0,9.0,0.0,Diff,0.0,-796100704.0,0.0
2025-06,KT,Devolución inventario / impuestos,Devolución inventario / impuestos,Diff,19.0,10.0,0.0,Diff,0.0,-194898647.10000002,0.0
2025-06,KT,EPC,Techos,Diff,16.0,10.0,0.0,Diff,0.0,-288862059.77000004,0.0
2025-06,KT,Estructuración,Minigranjas,Diff,18.0,10.0,0.0,Diff,0.0,-69000000.0,0.0
2025-06,KT,Minigranjas,Minigranjas,Diff,17.0,10.0,0.0,Diff,0.0,708292375.62,0.0
2025-06,NOPLAT,NOPLAT,NOPLAT,Diff,10.0,6.0,0.0,Diff,0.0,-3984900.1705552936,0.0
2025-06,Resultado_Ejercicio,- Dividendos,- Dividendos,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-06,Resultado_Ejercicio,Δ Capital y superhavit de capital,Δ Capital y superhavit de capital,Diff,25.0,15.0,0.0,Diff,0.0,0.0,0.0
2025-06,Utilidad bruta,Utilidad bruta,Utilidad bruta,Diff,3.0,2.0,0.0,Diff,0.0,193658281.46685213,0.0
2025-06,Utilidad operativa,Utilidad operativa,Utilidad operativa,Diff,8.0,4.0,0.0,Diff,0.0,-3984900.1705552936,0.0
2025-07,Accionistas,Δ Deuda Actual,Δ Deuda Actual,Diff,22.0,13.0,0.0,Diff,0.0,-84965243.0,0.0
2025-07,Accionistas,Δ Deuda Para PPAs,Deuda Para PPAs,Diff,23.0,13.0,0.0,Diff,0.0,0.0,0.0
2025-07,Caja final,Caja final,Caja final,Diff,28.0,18.0,0.0,Diff,0.0,611213544.3691211,0.0
2025-07,Caja inicial,Caja inicial,Caja inicial,Diff,27.0,17.0,0.0,Diff,0.0,-343771218.950879,0.0
2025-07,Capital de trabajo,Δ Capital de trabajo,Capital de trabajo,Diff,20.0,11.0,0.0,Diff,0.0,2332608501.56,0.0
2025-07,Costos,Costo granjas OyM,DELTA,Diff,2.0,1.0,0.0,Diff,0.0,13797262.222222222,0.0
2025-07,Costos,Costo granjas OyM,EVOLTI,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
2025-07,Costos,Costo granjas OyM,LYRA,Diff,2.0,1.0,0.0,Diff,0.0,1762022.2222222222,0.0
